Strain,Stress (MPa)
0.009178356713426854,506.7030970580961
0.009198396793587174,507.08686657180937
0.009218436873747496,507.4688539869521
0.009238476953907816,507.8490741040621
0.009258517034068138,508.22754156346423
0.009278557114228458,508.60427084716383
0.009298597194388778,508.9792762807228
0.0093186372745491,509.3525720351168
0.00933867735470942,509.72417212857414
0.00935871743486974,510.0940904283962
0.009378757515030062,510.4623406527598
0.009398797595190382,510.82893637249975
0.009418837675350702,511.1938910128744
0.009438877755511024,511.55721785531125
0.009458917835671344,511.91893003913464
0.009478957915831664,512.2790405632743
0.009498997995991985,512.637562287956
0.009519038076152305,512.9945079363728
0.009539078156312625,513.3498900963381
0.009559118236472947,513.7037212219208
0.009579158316633267,514.0560136350605
0.009599198396793587,514.4067795271656
0.009619238476953909,514.7560309606936
0.00963927855711423,515.1037798707109
0.009659318637274551,515.450038066437
0.009679358717434871,515.7948172327687
0.009699398797595191,516.138128931788
0.009719438877755513,516.479984604251
0.009739478957915833,516.8203955710593
0.009759519038076153,517.1593730347147
0.009779559118236475,517.4969280807546
0.009799599198396795,517.8330716791721
0.009819639278557115,518.1678146858177
0.009839679358717436,518.5011678436887
0.009859719438877756,518.8331417846484
0.009879759519038077,519.1637470302868
0.009899799599198398,519.4929939935608
0.009919839679358718,519.8208929800413
0.009939879759519038,520.1474541892129
0.00995991983967936,520.4726877157606
0.00997995991983968,520.7966035508383
0.01,521.1192115833223
