Sec,N,mm/mm,mm,segments
489.48779,-60376.074,-0.008795267,-0.051253866,195
489.48877,-60331.277,-0.0087747891,-0.059796084,195
489.48975,-60268.559,-0.008795267,-0.055524975,195
489.49072,-60223.758,-0.0087543111,-0.046982754,195
489.4917,-60170.004,-0.008785028,-0.055524975,195
489.49268,-60119.227,-0.0087645501,-0.051253866,195
489.49365,-60059.496,-0.0087543111,-0.051253866,195
489.49463,-60014.703,-0.0087440722,-0.051253866,195
489.49561,-59954.969,-0.0087543111,-0.051253866,195
489.49658,-59910.172,-0.0087440722,-0.046982754,195
489.49756,-59856.41,-0.0087133553,-0.042711645,195
489.49854,-59811.613,-0.0087235942,-0.046982754,195
489.49951,-59745.91,-0.0087235942,-0.042711645,195
489.50049,-59695.137,-0.0087133553,-0.042711645,195
489.50146,-59644.367,-0.0087031163,-0.042711645,195
489.50244,-59599.566,-0.0087235942,-0.038440537,195
489.50342,-59542.824,-0.0086928774,-0.042711645,195
489.50439,-59492.051,-0.0086826384,-0.042711645,195
489.50537,-59435.305,-0.0087031163,-0.038440537,195
489.50635,-59381.547,-0.0086826384,-0.042711645,195
489.50732,-59324.801,-0.0086723994,-0.042711645,195
489.5083,-59274.031,-0.0086826384,-0.038440537,195
489.50928,-59211.316,-0.0086826384,-0.034169424,195
489.51025,-59160.543,-0.0086621605,-0.038440537,195
489.51123,-59112.754,-0.0086519215,-0.038440537,195
489.51221,-59050.039,-0.0086621605,-0.038440537,195
489.51318,-58999.266,-0.0086416826,-0.038440537,195
489.51416,-58939.535,-0.0086314436,-0.029898316,195
489.51514,-58888.762,-0.0086416826,-0.029898316,195
489.51611,-58826.047,-0.0086314436,-0.034169424,195
489.51709,-58778.258,-0.0086212046,-0.029898316,195
489.51807,-58718.527,-0.0086212046,-0.034169424,195
489.51904,-58667.758,-0.0086007267,-0.034169424,195
489.52002,-58611.012,-0.0086109657,-0.029898316,195
489.521,-58557.254,-0.0085904878,-0.029898316,195
489.52197,-58494.539,-0.0085802488,-0.029898316,195
489.52295,-58446.75,-0.0085802488,-0.025627207,195
489.52393,-58381.047,-0.0085802488,-0.025627207,195
489.5249,-58333.262,-0.0085597709,-0.025627207,195
489.52588,-58267.559,-0.0085597709,-0.025627207,195
489.52686,-58216.785,-0.0085495319,-0.021356096,195
489.52783,-58154.066,-0.008539293,-0.025627207,195
489.52881,-58100.313,-0.0085495319,-0.017084988,195
489.52979,-58040.578,-0.008529054,-0.021356096,195
489.53076,-57992.793,-0.008529054,-0.021356096,195
489.53174,-57927.09,-0.008529054,-0.021356096,195
489.53271,-57876.316,-0.008518815,-0.021356096,195
489.53369,-57807.625,-0.0085085761,-0.021356096,195
489.53467,-57762.828,-0.0084983371,-0.017084988,195
489.53564,-57703.098,-0.0084983371,-0.017084988,195
489.53662,-57649.336,-0.0084983371,-0.021356096,195
489.5376,-57589.605,-0.0084880982,-0.017084988,195
489.53857,-57532.863,-0.0084676202,-0.017084988,195
489.53955,-57473.129,-0.0084778592,-0.017084988,195
489.54053,-57419.371,-0.0084471423,-0.017084988,195
489.5415,-57356.656,-0.0084471423,-0.012813877,195
489.54248,-57302.895,-0.0084573813,-0.012813877,195
489.54346,-57249.137,-0.0084369034,-0.012813877,195
489.54443,-57195.383,-0.0084471423,-0.012813877,195
489.54541,-57135.648,-0.0084266644,-0.0085427677,195
489.54639,-57069.941,-0.0084164254,-0.012813877,195
489.54736,-57016.188,-0.0084164254,-0.0085427677,195
489.54834,-56953.469,-0.0084061865,-0.0085427677,195
489.54932,-56905.68,-0.0083959475,-0.0085427677,195
489.55029,-56839.977,-0.0084061865,-0.0085427677,195
489.55127,-56783.234,-0.0083959475,-0.0042716581,195
489.55225,-56720.516,-0.0083857086,-0.0042716581,195
489.55322,-56666.754,-0.0083754696,-0.0042716581,195
489.5542,-56601.051,-0.0083754696,-0.0042716581,195
489.55518,-56553.27,-0.0083652306,-0.0042716581,195
489.55615,-56484.578,-0.0083652306,-0.0085427677,195
489.55713,-56433.805,-0.0083549917,-0.0042716581,195
489.55811,-56365.113,-0.0083447527,-5.4839626e-07,195
489.55908,-56311.355,-0.0083549917,-5.4839626e-07,195
489.56006,-56239.676,-0.0083242748,-5.4839626e-07,195
489.56104,-56191.895,-0.0083242748,-0.0042716581,195
489.56201,-56123.203,-0.0083242748,-5.4839626e-07,195
489.56299,-56069.441,-0.0083140358,0.0042705615,195
489.56396,-56006.727,-0.0082935579,-5.4839626e-07,195
489.56494,-55955.957,-0.0082935579,0.0042705615,195
489.56592,-55884.277,-0.0083037969,0.0085416706,195
489.56689,-55827.531,-0.0083037969,0.0085416706,195
489.56787,-55773.773,-0.008283319,0.0042705615,195
489.56885,-55714.043,-0.008262841,0.0085416706,195
489.56982,-55642.363,-0.00827308,0.0042705615,195
489.5708,-55585.621,-0.0082526021,0.012812781,195
489.57178,-55522.902,-0.0082526021,0.012812781,195
489.57275,-55469.145,-0.0082423631,0.0085416706,195
489.57373,-55409.414,-0.0082423631,0.012812781,195
489.57471,-55340.723,-0.0082321241,0.012812781,195
489.57568,-55280.992,-0.0082218852,0.017083891,195
489.57666,-55218.273,-0.0082218852,0.012812781,195
489.57764,-55164.512,-0.0082218852,0.017083891,195
489.57861,-55095.82,-0.0082014073,0.012812781,195
489.57959,-55033.105,-0.0081809293,0.012812781,195
489.58057,-54970.387,-0.0081911683,0.012812781,195
489.58154,-54916.629,-0.0081809293,0.017083891,195
489.58252,-54850.926,-0.0081911683,0.017083891,195
489.5835,-54797.164,-0.0081911683,0.017083891,195
489.58447,-54722.5,-0.0081706904,0.021354999,195
489.58545,-54668.742,-0.0081809293,0.021354999,195
489.58643,-54597.066,-0.0081604514,0.017083891,195
489.5874,-54543.309,-0.0081604514,0.021354999,195
489.58838,-54468.645,-0.0081502125,0.021354999,195
489.58936,-54414.887,-0.0081399735,0.021354999,195
489.59033,-54343.207,-0.0081194956,0.02562611,195
489.59131,-54277.504,-0.0081194956,0.02989722,195
489.59229,-54208.813,-0.0081194956,0.02562611,195
489.59326,-54155.051,-0.0081092566,0.02562611,195
489.59424,-54083.379,-0.0081092566,0.02989722,195
489.59521,-54032.605,-0.0081092566,0.02989722,195
489.59619,-53954.953,-0.0080785397,0.02989722,195
489.59717,-53892.234,-0.0080785397,0.02989722,195
489.59814,-53826.531,-0.0080887787,0.034168329,195
489.59912,-53766.801,-0.0080580618,0.034168329,195
489.6001,-53698.109,-0.0080580618,0.034168329,195
489.60107,-53638.379,-0.0080478229,0.034168329,195
489.60205,-53569.688,-0.0080273449,0.038439438,195
489.60303,-53500.996,-0.008006867,0.034168329,195
489.604,-53438.277,-0.0080273449,0.038439438,195
489.60498,-53366.602,-0.008017106,0.038439438,195
489.60596,-53309.855,-0.008006867,0.038439438,195
489.60693,-53241.164,-0.0079966281,0.038439438,195
489.60791,-53169.488,-0.0079966281,0.04271055,195
489.60889,-53109.758,-0.0079761501,0.04271055,195
489.60986,-53053.008,-0.0079863891,0.038439438,195
489.61084,-52987.305,-0.0079659112,0.04271055,195
489.61182,-52915.625,-0.0079556722,0.04271055,195
489.61279,-52846.934,-0.0079454333,0.04271055,195
489.61377,-52790.191,-0.0079556722,0.046981659,195
489.61475,-52718.512,-0.0079351943,0.046981659,195
489.61572,-52655.797,-0.0079249553,0.051252767,195
489.6167,-52587.105,-0.0079351943,0.051252767,195
489.61768,-52527.375,-0.0079147164,0.051252767,195
489.61865,-52449.723,-0.0079147164,0.046981659,195
489.61963,-52392.98,-0.0079147164,0.051252767,195
489.62061,-52318.313,-0.0079147164,0.051252767,195
489.62158,-52258.582,-0.0079044774,0.059794988,195
489.62256,-52180.93,-0.0078942385,0.055523876,195
489.62354,-52124.188,-0.0078942385,0.055523876,195
489.62451,-52040.563,-0.0078737605,0.051252767,195
489.62549,-51986.805,-0.0078737605,0.055523876,195
489.62646,-51909.152,-0.0078532826,0.059794988,195
489.62744,-51849.422,-0.0078635216,0.055523876,195
489.62842,-51771.77,-0.0078430437,0.055523876,195
489.62939,-51706.066,-0.0078532826,0.059794988,195
489.63037,-51634.391,-0.0078328047,0.059794988,195
489.63135,-51571.672,-0.0078225657,0.055523876,195
489.63232,-51497.008,-0.0078123263,0.064066097,195
489.6333,-51431.305,-0.0077918484,0.059794988,195
489.63428,-51362.613,-0.0077713705,0.064066097,195
489.63525,-51296.91,-0.0077816094,0.059794988,195
489.63623,-51222.246,-0.0077713705,0.064066097,195
489.63721,-51156.539,-0.0077713705,0.06833721,195
489.63818,-51087.848,-0.0077713705,0.06833721,195
489.63916,-51022.145,-0.0077611315,0.064066097,195
489.64014,-50950.465,-0.0077406536,0.076879427,195
489.64111,-50875.801,-0.0077508925,0.06833721,195
489.64209,-50807.109,-0.0077406536,0.072608314,195
489.64307,-50741.406,-0.0077099367,0.072608314,195
489.64404,-50681.676,-0.0076996977,0.06833721,195
489.64502,-50604.023,-0.0076894588,0.076879427,195
489.646,-50541.305,-0.0076894588,0.076879427,195
489.64697,-50466.641,-0.0076689809,0.072608314,195
489.64795,-50400.938,-0.0076996977,0.072608314,195
489.64893,-50326.273,-0.0076894588,0.081150539,195
489.6499,-50266.539,-0.0076485029,0.081150539,195
489.65088,-50191.879,-0.0076485029,0.085421644,195
489.65186,-50132.145,-0.0076485029,0.081150539,195
489.65283,-50051.512,-0.0076689809,0.081150539,195
489.65381,-49991.781,-0.007638264,0.081150539,195
489.65479,-49908.152,-0.0076177861,0.085421644,195
489.65576,-49848.422,-0.007638264,0.085421644,195
489.65674,-49770.77,-0.0075973081,0.085421644,195
489.65771,-49702.078,-0.0076075471,0.085421644,195
489.65869,-49627.414,-0.0076177861,0.093963861,195
489.65967,-49558.727,-0.0075973081,0.089692757,195
489.66064,-49484.063,-0.0075870692,0.089692757,195
489.66162,-49418.359,-0.0075870692,0.089692757,195
489.6626,-49337.719,-0.0075665913,0.093963861,195
489.66357,-49269.027,-0.0075665913,0.089692757,195
489.66455,-49191.375,-0.0075563523,0.093963861,195
489.66553,-49119.703,-0.0075563523,0.093963861,195
489.6665,-49051.012,-0.0075563523,0.098234974,195
489.66748,-48979.332,-0.0075358744,0.093963861,195
489.66846,-48901.68,-0.0075153965,0.098234974,195
489.66943,-48830,-0.0074949185,0.098234974,195
489.67041,-48761.313,-0.0074949185,0.098234974,195
489.67139,-48689.633,-0.0074949185,0.10250609,195
489.67236,-48617.957,-0.0075051575,0.098234974,195
489.67334,-48546.281,-0.0074949185,0.10250609,195
489.67432,-48483.563,-0.0074744406,0.10677719,195
489.67529,-48402.922,-0.0074744406,0.10677719,195
489.67627,-48331.246,-0.0074642017,0.10677719,195
489.67725,-48250.609,-0.0074334848,0.10677719,195
489.67822,-48184.902,-0.0074437237,0.10677719,195
489.6792,-48113.227,-0.0074130069,0.10677719,195
489.68018,-48041.551,-0.0074232458,0.10677719,195
489.68115,-47963.898,-0.0074232458,0.1110483,195
489.68213,-47895.207,-0.0074027679,0.1110483,195
489.68311,-47811.586,-0.00738229,0.1110483,195
489.68408,-47754.836,-0.00738229,0.11531942,195
489.68506,-47668.227,-0.00738229,0.11531942,195
489.68604,-47611.484,-0.007372051,0.1110483,195
489.68701,-47518.898,-0.0073618121,0.1110483,195
489.68799,-47459.168,-0.0073618121,0.11959052,195
489.68896,-47375.547,-0.0073515731,0.11531942,195
489.68994,-47303.867,-0.0073515731,0.11531942,195
489.69092,-47229.203,-0.0073413341,0.11959052,195
489.69189,-47160.512,-0.0073208562,0.11959052,195
489.69287,-47079.871,-0.0073208562,0.12386163,195
489.69385,-47005.211,-0.0073208562,0.12386163,195
489.69482,-46924.57,-0.0073106172,0.12813275,195
489.6958,-46855.879,-0.0073003783,0.12386163,195
489.69678,-46781.215,-0.0072799004,0.12386163,195
489.69775,-46706.555,-0.0072901393,0.12813275,195
489.69873,-46625.914,-0.0072799004,0.13240385,195
489.69971,-46548.262,-0.0072594224,0.12813275,195
489.70068,-46473.602,-0.0072491835,0.12813275,195
489.70166,-46401.926,-0.0072491835,0.13240385,195
489.70264,-46333.234,-0.0072389445,0.12813275,195
489.70361,-46243.633,-0.0072184666,0.13240385,195
489.70459,-46168.973,-0.0072184666,0.13240385,195
489.70557,-46091.32,-0.0072184666,0.14094608,195
489.70654,-46031.59,-0.0071979887,0.13240385,195
489.70752,-45947.965,-0.0071979887,0.13667496,195
489.7085,-45867.328,-0.0071877497,0.13667496,195
489.70947,-45795.652,-0.0071775108,0.13667496,195
489.71045,-45723.973,-0.0071775108,0.13667496,195
489.71143,-45634.375,-0.0071467939,0.13667496,195
489.7124,-45571.656,-0.0071365549,0.14521718,195
489.71338,-45488.035,-0.0071365549,0.14521718,195
489.71436,-45419.344,-0.007105838,0.14094608,195
489.71533,-45332.734,-0.007126316,0.14521718,195
489.71631,-45264.043,-0.0070955991,0.14521718,195
489.71729,-45180.418,-0.0070955991,0.14521718,195
489.71826,-45117.699,-0.0070955991,0.14948829,195
489.71924,-45037.059,-0.0070853601,0.14948829,195
489.72021,-44965.387,-0.0070751212,0.14948829,195
489.72119,-44881.758,-0.0070751212,0.14948829,195
489.72217,-44810.082,-0.0070648827,0.14948829,195
489.72314,-44729.445,-0.0070546437,0.14948829,195
489.72412,-44660.754,-0.0070648827,0.15375941,195
489.7251,-44580.117,-0.0070546437,0.15803051,195
489.72607,-44496.496,-0.0070239268,0.15803051,195
489.72705,-44421.828,-0.0070444047,0.15803051,195
489.72803,-44341.191,-0.0070034489,0.15375941,195
489.729,-44266.523,-0.0070034489,0.15803051,195
489.72998,-44194.852,-0.0069932099,0.15803051,195
489.73096,-44111.227,-0.0070034489,0.15803051,195
489.73193,-44030.586,-0.006972732,0.16230161,195
489.73291,-43958.91,-0.0069624931,0.16657273,195
489.73389,-43878.273,-0.0069624931,0.16230161,195
489.73486,-43794.648,-0.0069522541,0.16230161,195
489.73584,-43714.012,-0.0069420151,0.16657273,195
489.73682,-43639.348,-0.0069317762,0.16657273,195
489.73779,-43555.727,-0.0069317762,0.16230161,195
489.73877,-43481.059,-0.0069112983,0.16657273,195
489.73975,-43394.449,-0.0069112983,0.16230161,195
489.74072,-43325.758,-0.0068908203,0.17084384,195
489.7417,-43236.16,-0.0068908203,0.17084384,195
489.74268,-43170.457,-0.0068703424,0.17084384,195
489.74365,-43077.875,-0.0068601035,0.17084384,195
489.74463,-43012.168,-0.0068601035,0.17511494,195
489.74561,-42928.543,-0.0068601035,0.17084384,195
489.74658,-42856.863,-0.0068293866,0.17511494,195
489.74756,-42764.281,-0.0068396255,0.17938606,195
489.74854,-42689.617,-0.0068191476,0.17938606,195
489.74951,-42608.98,-0.0067986697,0.17938606,195
489.75049,-42534.316,-0.0068089087,0.17938606,195
489.75146,-42444.723,-0.0067986697,0.18365717,195
489.75244,-42373.043,-0.0067986697,0.17938606,195
489.75342,-42292.402,-0.0067781918,0.17938606,195
489.75439,-42214.758,-0.0067781918,0.18365717,195
489.75537,-42134.117,-0.0067679528,0.18792827,195
489.75635,-42050.496,-0.0067577139,0.18365717,195
489.75732,-41966.871,-0.0067372359,0.19219939,195
489.7583,-41892.203,-0.006716758,0.1964705,195
489.75928,-41808.582,-0.0067372359,0.19219939,195
489.76025,-41730.93,-0.006726997,0.1964705,195
489.76123,-41650.293,-0.0067065191,0.19219939,195
489.76221,-41563.684,-0.0066962801,0.1964705,195
489.76318,-41489.016,-0.0066758022,0.19219939,195
489.76416,-41402.41,-0.0066758022,0.1964705,195
489.76514,-41324.758,-0.0066758022,0.1964705,195
489.76611,-41238.148,-0.0066450853,0.1964705,195
489.76709,-41160.496,-0.0066553243,0.2007416,195
489.76807,-41073.887,-0.0066348463,0.2007416,195
489.76904,-41005.195,-0.0066450853,0.20501272,195
489.77002,-40912.609,-0.0066348463,0.2007416,195
489.771,-40843.922,-0.0066143684,0.2007416,195
489.77197,-40751.336,-0.0066041294,0.20501272,195
489.77295,-40673.688,-0.0065938905,0.20928383,195
489.77393,-40584.086,-0.0065836515,0.20501272,195
489.7749,-40512.41,-0.0065836515,0.20928383,195
489.77588,-40419.828,-0.0065734126,0.20928383,195
489.77686,-40345.16,-0.0065529346,0.20928383,195
489.77783,-40252.578,-0.0065529346,0.21355493,195
489.77881,-40180.902,-0.0065529346,0.21355493,195
489.77979,-40088.316,-0.0065426957,0.21355493,195
489.78076,-40025.602,-0.0065222178,0.21355493,195
489.78174,-39927.043,-0.0065222178,0.21355493,195
489.78271,-39852.379,-0.0065119788,0.21782605,195
489.78369,-39759.797,-0.0065017398,0.21782605,195
489.78467,-39682.145,-0.0064812619,0.22209716,195
489.78564,-39595.535,-0.006460784,0.22209716,195
489.78662,-39517.883,-0.0064812619,0.22636826,195
489.7876,-39422.313,-0.006460784,0.22209716,195
489.78857,-39344.66,-0.006450545,0.22209716,195
489.78955,-39261.039,-0.0064300671,0.22636826,195
489.79053,-39177.414,-0.0064300671,0.22636826,195
489.7915,-39093.793,-0.0064300671,0.22636826,195
489.79248,-39016.141,-0.0064095892,0.22636826,195
489.79346,-38929.531,-0.0063993502,0.23063937,195
489.79443,-38842.918,-0.0063993502,0.23063937,195
489.79541,-38756.309,-0.0063891113,0.23063937,195
489.79639,-38675.672,-0.0063788723,0.23491049,195
489.79736,-38595.035,-0.0063686334,0.22636826,195
489.79834,-38505.438,-0.0063481554,0.23491049,195
489.79932,-38427.789,-0.0063583944,0.23491049,195
489.80029,-38338.188,-0.0063379165,0.23918159,195
489.80127,-38266.512,-0.0063174386,0.23918159,195
489.80225,-38176.914,-0.0063071996,0.23918159,195
489.80322,-38093.293,-0.0063174386,0.2434527,195
489.8042,-38000.707,-0.0062969606,0.23918159,195
489.80518,-37926.043,-0.0062969606,0.23918159,195
489.80615,-37830.473,-0.0062764827,0.24772382,195
489.80713,-37755.809,-0.0062764827,0.2434527,195
489.80811,-37663.223,-0.0062560048,0.24772382,195
489.80908,-37582.59,-0.0062662438,0.25199494,195
489.81006,-37492.992,-0.0062457658,0.24772382,195
489.81104,-37418.328,-0.0062355269,0.24772382,195
489.81201,-37316.785,-0.0062355269,0.25199494,195
489.81299,-37242.117,-0.0062252879,0.25199494,195
489.81396,-37143.563,-0.006194571,0.24772382,195
489.81494,-37071.883,-0.0061843321,0.26053715,195
489.81592,-36982.289,-0.006194571,0.26053715,195
489.81689,-36898.664,-0.0061740931,0.25626603,195
489.81787,-36809.066,-0.0061536152,0.26053715,195
489.81885,-36734.402,-0.0061433762,0.25626603,195
489.81982,-36635.844,-0.0061536152,0.26053715,195
489.8208,-36561.18,-0.0061433762,0.26053715,195
489.82178,-36471.586,-0.0061228983,0.26053715,195
489.82275,-36387.957,-0.0061228983,0.26053715,195
489.82373,-36304.336,-0.0061228983,0.26053715,195
489.82471,-36217.727,-0.0061024204,0.26053715,195
489.82568,-36131.113,-0.0060819425,0.26907936,195
489.82666,-36041.52,-0.0060819425,0.26480827,195
489.82764,-35957.895,-0.0060614645,0.26480827,195
489.82861,-35868.297,-0.0060512256,0.27335048,195
489.82959,-35787.66,-0.0060512256,0.26907936,195
489.83057,-35704.035,-0.0060409866,0.26907936,195
489.83154,-35614.441,-0.0060409866,0.2776216,195
489.83252,-35521.855,-0.0060205087,0.2776216,195
489.8335,-35441.219,-0.0060205087,0.2776216,195
489.83447,-35351.621,-0.0059795529,0.27335048,195
489.83545,-35265.012,-0.0059897918,0.28189269,195
489.83643,-35169.441,-0.0059897918,0.2776216,195
489.8374,-35088.801,-0.0059590749,0.28189269,195
489.83838,-34993.234,-0.0059590749,0.28189269,195
489.83936,-34921.555,-0.005938597,0.28189269,195
489.84033,-34817.023,-0.005948836,0.28189269,195
489.84131,-34742.363,-0.005938597,0.28616381,195
489.84229,-34646.789,-0.0059283581,0.28616381,195
489.84326,-34563.168,-0.0059181191,0.2904349,195
489.84424,-34467.598,-0.0059078801,0.28616381,195
489.84521,-34392.934,-0.0058874022,0.28616381,195
489.84619,-34297.363,-0.0058771633,0.29470602,195
489.84717,-34213.738,-0.0058669243,0.2904349,195
489.84814,-34121.156,-0.0058566853,0.29470602,195
489.84912,-34034.547,-0.0058566853,0.29470602,195
489.8501,-33944.945,-0.0058362074,0.29897714,195
489.85107,-33858.336,-0.0058362074,0.29470602,195
489.85205,-33771.727,-0.0058157295,0.30324823,195
489.85303,-33682.129,-0.0058054905,0.29897714,195
489.854,-33589.547,-0.0058054905,0.29897714,195
489.85498,-33499.949,-0.0057952516,0.30324823,195
489.85596,-33416.324,-0.0057747737,0.30324823,195
489.85693,-33329.715,-0.0057747737,0.30751935,195
489.85791,-33243.102,-0.0057747737,0.30751935,195
489.85889,-33153.508,-0.0057542957,0.30751935,195
489.85986,-33072.867,-0.0057542957,0.30751935,195
489.86084,-32968.34,-0.0057338178,0.31179047,195
489.86182,-32887.703,-0.0057235789,0.31179047,195
489.86279,-32798.105,-0.0057031009,0.31606156,195
489.86377,-32711.494,-0.005692862,0.31179047,195
489.86475,-32615.926,-0.005692862,0.31606156,195
489.86572,-32532.303,-0.005682623,0.31606156,195
489.8667,-32439.717,-0.0056621451,0.31606156,195
489.86768,-32359.082,-0.0056621451,0.32033268,195
489.86865,-32260.525,-0.0056519061,0.32033268,195
489.86963,-32176.898,-0.0056314282,0.3246038,195
489.87061,-32084.316,-0.0056314282,0.32033268,195
489.87158,-32000.691,-0.0056211893,0.32033268,195
489.87256,-31899.148,-0.0056007113,0.3246038,195
489.87354,-31818.512,-0.0056109503,0.32033268,195
489.87451,-31719.953,-0.0055904724,0.32033268,195
489.87549,-31630.357,-0.0056007113,0.32887489,195
489.87646,-31540.76,-0.0055699944,0.32887489,195
489.87744,-31451.164,-0.0055802334,0.33314601,195
489.87842,-31352.605,-0.0055392776,0.33314601,195
489.87939,-31268.982,-0.0055392776,0.33314601,195
489.88037,-31173.412,-0.0055392776,0.33314601,195
489.88135,-31083.814,-0.0055085607,0.33314601,195
489.88232,-30991.232,-0.0055187996,0.33314601,195
489.8833,-30907.607,-0.0054983217,0.33741713,195
489.88428,-30812.039,-0.0054880828,0.33741713,195
489.88525,-30725.428,-0.0054573659,0.34168822,195
489.88623,-30629.857,-0.0054778438,0.34168822,195
489.88721,-30549.219,-0.0054471269,0.33741713,195
489.88818,-30459.623,-0.0054573659,0.34595934,195
489.88916,-30364.053,-0.005426649,0.34168822,195
489.89014,-30274.455,-0.005426649,0.34168822,195
489.89111,-30181.871,-0.0054061711,0.34595934,195
489.89209,-30095.26,-0.00541641,0.34168822,195
489.89307,-30002.678,-0.0053959321,0.34595934,195
489.89404,-29913.08,-0.0053856932,0.35450155,195
489.89502,-29811.537,-0.0053856932,0.35023046,195
489.896,-29727.912,-0.0053549763,0.35450155,195
489.89697,-29632.344,-0.0053549763,0.35450155,195
489.89795,-29542.746,-0.0053549763,0.35450155,195
489.89893,-29441.203,-0.0053344984,0.35877267,195
489.8999,-29357.578,-0.0053140204,0.35877267,195
489.90088,-29256.037,-0.0053037815,0.36304379,195
489.90186,-29181.371,-0.0053140204,0.35877267,195
489.90283,-29076.842,-0.0052935425,0.36304379,195
489.90381,-28993.217,-0.0052730646,0.35877267,195
489.90479,-28894.66,-0.0052935425,0.35877267,195
489.90576,-28805.063,-0.0052730646,0.36304379,195
489.90674,-28706.506,-0.0052628256,0.36731488,195
489.90771,-28625.869,-0.0052321088,0.37158599,195
489.90869,-28521.34,-0.0052218698,0.36304379,195
489.90967,-28440.703,-0.0052218698,0.37158599,195
489.91064,-28342.146,-0.0052013919,0.36731488,195
489.91162,-28258.521,-0.0051911529,0.37158599,195
489.9126,-28159.965,-0.0051911529,0.37158599,195
489.91357,-28073.355,-0.005160436,0.37585711,195
489.91455,-27971.811,-0.005160436,0.37585711,195
489.91553,-27882.213,-0.0051297192,0.37585711,195
489.9165,-27786.645,-0.0051399581,0.37585711,195
489.91748,-27697.049,-0.0051194802,0.3801282,195
489.91846,-27607.451,-0.0050990023,0.3801282,195
489.91943,-27508.895,-0.0051297192,0.3801282,195
489.92041,-27422.283,-0.0050785244,0.3801282,195
489.92139,-27329.699,-0.0050887633,0.38439932,195
489.92236,-27234.129,-0.0050887633,0.38867044,195
489.92334,-27144.533,-0.0050580464,0.38439932,195
489.92432,-27057.922,-0.0050682854,0.39294153,195
489.92529,-26956.379,-0.0050580464,0.39294153,195
489.92627,-26863.795,-0.0050273295,0.38867044,195
489.92725,-26768.225,-0.0050375685,0.39294153,195
489.92822,-26681.613,-0.0050273295,0.39294153,195
489.9292,-26574.098,-0.0049966127,0.39294153,195
489.93018,-26493.459,-0.0050170906,0.39721265,195
489.93115,-26394.902,-0.0049966127,0.39294153,195
489.93213,-26308.293,-0.0049863737,0.39721265,195
489.93311,-26203.764,-0.0049761347,0.40148377,195
489.93408,-26114.166,-0.0049658958,0.40148377,195
489.93506,-26003.664,-0.0049556568,0.40148377,195
489.93604,-25923.025,-0.0049454179,0.41002598,195
489.93701,-25824.469,-0.0049249399,0.40575486,195
489.93799,-25740.844,-0.004914701,0.40148377,195
489.93896,-25630.342,-0.0048942231,0.40575486,195
489.93994,-25540.744,-0.0048942231,0.41002598,195
489.94092,-25442.188,-0.0048942231,0.4142971,195
489.94189,-25358.564,-0.0048430283,0.41002598,195
489.94287,-25257.021,-0.0048532672,0.40575486,195
489.94385,-25164.438,-0.0048327893,0.4142971,195
489.94482,-25065.881,-0.0048327893,0.4142971,195
489.9458,-24976.283,-0.0048123114,0.41856819,195
489.94678,-24880.715,-0.0048020724,0.4142971,195
489.94775,-24785.143,-0.0048020724,0.41856819,195
489.94873,-24686.586,-0.0047918335,0.41856819,195
489.94971,-24599.977,-0.0047815945,0.42283931,195
489.95068,-24504.406,-0.0047815945,0.41856819,195
489.95166,-24411.824,-0.0047611166,0.42283931,195
489.95264,-24313.266,-0.0047611166,0.42711043,195
489.95361,-24217.695,-0.0047303997,0.42711043,195
489.95459,-24128.1,-0.0047201607,0.42711043,195
489.95557,-24032.527,-0.0047099218,0.42711043,195
489.95654,-23936.959,-0.0047099218,0.43138152,195
489.95752,-23832.428,-0.0046792049,0.43138152,195
489.9585,-23751.791,-0.0046792049,0.43138152,195
489.95947,-23644.273,-0.0046689659,0.43565264,195
489.96045,-23557.664,-0.0046792049,0.43565264,195
489.96143,-23459.105,-0.004658727,0.43992376,195
489.9624,-23366.523,-0.0046382491,0.43992376,195
489.96338,-23264.98,-0.0046382491,0.43565264,195
489.96436,-23175.383,-0.0046382491,0.43992376,195
489.96533,-23070.854,-0.0046177711,0.44419485,195
489.96631,-22984.244,-0.0046280101,0.44419485,195
489.96729,-22882.699,-0.0045870543,0.44846597,195
489.96826,-22793.102,-0.0045665763,0.44419485,195
489.96924,-22691.559,-0.0045665763,0.44846597,195
489.97021,-22598.977,-0.0045665763,0.45273709,195
489.97119,-22494.445,-0.0045563374,0.44846597,195
489.97217,-22410.822,-0.0045256205,0.44846597,195
489.97314,-22312.266,-0.0045358595,0.45273709,195
489.97412,-22222.668,-0.0045153815,0.45700818,195
489.9751,-22115.152,-0.0044949036,0.45700818,195
489.97607,-22025.555,-0.0044949036,0.45700818,195
489.97705,-21924.012,-0.0044641867,0.4612793,195
489.97803,-21837.4,-0.0044437088,0.45700818,195
489.979,-21738.844,-0.0044334698,0.45700818,195
489.97998,-21640.287,-0.0044437088,0.46555042,195
489.98096,-21538.744,-0.0044129919,0.4612793,195
489.98193,-21446.162,-0.0044129919,0.46555042,195
489.98291,-21356.564,-0.0044232309,0.46555042,195
489.98389,-21260.994,-0.004402753,0.46982151,195
489.98486,-21171.396,-0.004392514,0.46982151,195
489.98584,-21072.84,-0.004382275,0.46982151,195
489.98682,-20977.27,-0.0043515582,0.46982151,195
489.98779,-20878.711,-0.0043515582,0.46982151,195
489.98877,-20789.115,-0.0043413192,0.47409263,195
489.98975,-20690.559,-0.0043208413,0.47409263,195
